Episodes	Reward	AvgReward	Iterations	Loss	Time
360	59.77328222745005	-40.97593403284201	877	2432.686287432909	1981.9692921638489
361	-49.72431040772347	-42.75170430107879	1000	4294.6149116382	1993.9793050289154
362	-104.98511702170948	-42.167227340889205	1000	3404.6353714689612	2005.0245521068573
363	29.135310525220742	-40.758939230098164	1000	3758.8619469702244	2017.241660118103
364	48.4644342891132	-39.54633119179869	1000	2701.185728356242	2029.5705139636993
365	-129.78678288503556	-40.54377747060261	1000	2778.9206274673343	2041.9656491279602
366	-45.26631014243632	-39.12298323141798	1000	3547.3213543966413	2054.5941870212555
367	193.10756522037497	-37.65532145269146	373	2352.746412694454	2058.789593935013
368	182.76456530990765	-35.29894484867281	498	2157.1934545710683	2064.8788843154907
369	111.9678948912258	-28.881178102644128	724	2062.3456636220217	2073.871639251709
370	120.79927553588378	-27.579343350266402	630	1330.7053709626198	2081.164155960083
371	41.9900527414291	-25.82514349840376	1000	2913.0323870033026	2093.258038043976
372	180.41663652260468	-25.452289705854785	408	983.7533163204789	2097.7082509994507
373	157.66795707625613	-25.846927140387503	584	1399.4475705325603	2104.374349117279
374	164.07760687373082	-23.59817790877031	621	1942.096246033907	2111.837865114212
375	165.20961012317827	-19.31271786001861	419	1662.5982333421707	2116.7710840702057
376	-208.46777871115663	-20.95323794900535	336	696.7893630564213	2120.7362880706787
377	-38.256922103918896	-20.566800255129003	1000	2378.2476346567273	2133.3041570186615
378	153.2571182688627	-18.15462295793749	746	2230.305411607027	2142.6593222618103
379	94.73499089045677	-17.067993922339486	832	2410.7095302045345	2152.808356285095
380	-43.383916438095206	-15.627052571675717	1000	3554.770315274596	2164.846671104431
381	138.06636060116418	-12.993119174649841	531	1489.9150288701057	2171.1229560375214
382	175.3378402093578	-12.434735805935704	559	1623.1972201094031	2177.48877120018
383	200.09380946400807	-8.791686903398228	502	3958.486586600542	2183.7836470603943
384	118.65214371047412	-6.434582149263127	800	2361.198684811592	2193.8757042884827
385	85.4707972536041	-2.4444189163834062	810	2534.067583538592	2203.470330953598
386	17.06018179288546	-1.7286010523349509	995	3775.3460058420897	2215.4714460372925
387	104.98944221339603	1.6069740300155162	751	2590.8745600283146	2224.629004240036
388	102.94029792181419	1.5429311114092181	889	1817.5730305463076	2236.2996411323547
389	-96.05448034271124	1.0751136369115835	1000	3531.303040675819	2249.2056951522827
390	113.29247856363203	1.1945304531026153	435	1315.843069203198	2254.5506451129913
391	158.17163469191783	4.3318867398692245	745	2024.6517891064286	2263.8477561473846
392	212.71306774269988	6.499804786421722	309	607.600126594305	2267.5393760204315
393	141.86885174174492	8.659151477191495	508	1846.3139110654593	2273.7160720825195
394	160.53900348442147	11.339720160973988	403	786.130693167448	2278.3024752140045
395	-279.6368498340962	10.09067696921025	769	2023.4298210144043	2288.1242439746857
396	113.36499849886349	13.185522382562574	454	868.3186587393284	2293.3166029453278
397	182.20792382904165	18.027464326237112	334	1158.5866815298796	2297.076225042343
398	-137.23799142777517	17.231216927258256	1000	3300.678523108363	2309.4011023044586
399	98.92555786157416	18.687319322627275	760	2291.524683997035	2318.8643882274628
400	120.42578731127237	21.737137972202714	700	1435.687026746571	2327.6519622802734
401	105.13382338147635	25.210312085893293	682	2125.125079974532	2336.431484937668
402	96.99821462781304	27.737982362929277	929	1977.9968900308013	2349.1196172237396
403	94.09766238098172	27.40552701677044	574	1654.3604668825865	2356.15300321579
404	111.31063455894848	28.929131254486396	937	2039.2438335046172	2368.3678369522095
405	115.08730305990812	30.818026852819575	936	1760.415108218789	2380.6026051044464
406	151.76988117135056	31.200194963934354	716	2633.4381887465715	2389.719108104706
407	53.405335723299736	30.686476713924375	811	2343.6601448357105	2399.7412700653076
408	198.05115362606327	34.35609439810327	510	1600.9368243217468	2405.7613849639893
409	196.9684924839801	38.004830490197044	699	2362.574591860175	2414.0797090530396
410	-130.28310748736249	39.053052777812965	1000	3567.037946552038	2427.8264400959015
411	-64.54215195744138	39.13281887020468	1000	3145.8991826698184	2441.5890140533447
412	-108.63792963967975	36.52363018587843	154	332.8223054111004	2443.3692202568054
413	169.12270415790795	38.501691659639896	715	1743.8594474494457	2452.659684896469
414	61.17656153836382	39.34520154845635	826	2160.984091490507	2463.08562707901
415	133.52007153061885	42.75137060679456	618	1924.4887768477201	2470.8097779750824
416	151.92026247532922	45.39415799021507	453	993.2823667749763	2476.240380048752
417	150.12491567054383	46.117236802321756	847	2429.0061057433486	2487.200182199478
418	27.288352868045695	45.10872786840159	1000	3779.671373359859	2499.4843652248383
419	214.15808054200465	48.123169551294296	211	862.0106585398316	2501.830803155899
420	111.53097943908215	49.309241640694985	1000	3165.6576809585094	2514.176176071167
421	190.5509728083228	49.988510726457044	317	795.93826251477	2517.9876329898834
422	111.03281993650194	49.76264591567711	601	1123.5844633430243	2525.4190101623535
423	-2.7461269108214985	49.92784756394607	1000	2850.366283558309	2538.3743040561676
424	118.19286462153109	49.94358956778925	576	4503.374471642077	2545.6909918785095
425	-64.62613957441994	50.42101011447741	420	1945.5888671651483	2550.8105370998383
426	-97.1091530221347	47.88332148988282	1000	4286.230730749667	2563.179295063019
427	145.34709771556606	47.684241328493286	510	1931.8307371884584	2569.575692176819
428	146.1272126323802	47.68162487612297	490	1494.8960546553135	2575.8004841804504
429	240.707270514345	48.428399622423385	220	690.0016103386879	2578.3218080997467
430	201.99931536374433	48.737721990650556	589	1673.5905301719904	2585.4960510730743
431	174.80940696346363	48.70516031570322	337	1151.999692901969	2589.6055340766907
432	164.5598483306443	51.231960026150794	375	1214.4725997149944	2594.124162197113
433	194.73671875628776	54.749611946804976	345	823.2195011302829	2598.459985971451
434	-79.77704693622167	57.95932334774536	1000	3490.2883127853274	2611.3823421001434
435	106.40681158457582	57.705977426132755	865	6153.242456257343	2623.379893064499
436	196.20374088231563	58.80432584046399	706	2233.945207811892	2632.6376481056213
437	-99.86828311946526	59.878555800684474	1000	3759.995903670788	2646.464324951172
438	175.7910768426351	62.98553087853079	492	2331.856655627489	2652.8090839385986
439	186.54049151847846	63.554456580331404	415	1316.8304765820503	2658.1800141334534
440	186.38942821947705	63.947632352426744	504	1724.384672999382	2665.02516412735
441	130.93694365315892	63.91278730933493	504	2276.035382717848	2671.6197941303253
442	212.5320361517994	65.25094830162712	447	863.2222618311644	2677.461454153061
443	177.79751316405338	65.2047276824253	612	1168.2701318189502	2684.934995174408
444	125.07878586765986	68.23163435660268	656	2085.753932982683	2693.453992128372
445	219.89974354785002	72.86270485827487	411	1104.015976510942	2698.850379228592
446	197.27587838590995	75.76067818977789	379	937.5753952562809	2703.623586177826
447	173.53078122460926	79.11083678712001	545	1799.821489624679	2710.928827047348
448	183.57076874429094	81.26127577571975	613	2088.9763886630535	2718.9596631526947
449	161.02458794853203	83.95002608803772	691	1405.0251075923443	2728.329663038254
450	181.74857719039267	88.70804793414862	351	806.2303895950317	2732.763563156128
451	157.97535963205095	91.8101120797564	454	2084.3884666115046	2738.7839109897614
452	265.86110300395137	95.3420044214364	281	2362.8966218084097	2742.2700061798096
453	198.91583740546918	97.01844757852903	340	2039.9207936525345	2746.6404490470886
454	116.4608754207883	97.9156431034107	697	2226.001700296998	2755.9554431438446
455	106.70068874130419	98.95046828606614	452	2910.7586362063885	2761.968353033066
456	181.53904846943166	99.51350285862121	330	607.3538781255484	2766.3702630996704
457	143.76293181054774	99.52580862645436	636	1995.350924178958	2774.9341101646423
458	202.21689054038282	101.43099342572314	576	2000.7309883087873	2782.3775260448456
459	168.2149111303489	101.1423912853789	642	1455.392581000924	2790.981657266617
460	-510.3610306773739	95.47364174956938	327	744.4873465895653	2795.16361618042
461	-241.92386629338705	92.48654126916504	226	1002.6995366364717	2798.075325012207
462	-372.15817515589686	89.29412676670789	186	489.7795609384775	2800.3258361816406
463	173.47212941698808	92.05112920669498	491	2241.2139845639467	2806.5012822151184
464	160.34749596308387	93.35025975558473	497	2395.6759238243103	2813.2819249629974
465	130.67966244952248	94.16427191558876	762	2615.3311024680734	2824.116826057434
466	177.58864684162936	97.20759300199138	417	1449.739865526557	2829.8699600696564
467	89.64411206956063	98.54333975656562	845	1843.9450686052442	2842.1876339912415
468	146.8072783891351	98.0849210750682	448	907.7142272293568	2848.1454191207886
469	179.63337669914142	98.05391920763485	401	1884.0980344042182	2853.434083223343
470	192.18917745872199	98.8481893320655	434	1476.3100325912237	2859.232885122299
471	194.30091252553447	99.57592831216107	354	1691.0474780201912	2864.076911211014
472	137.5343084126431	100.52191104157903	372	696.0659790635109	2869.2400422096252
473	18.290514405023387	98.91670191170199	925	3095.389835819602	2882.5486891269684
474	68.72916379539164	98.03611980001025	886	3259.2008833140135	2895.028604030609
475	-136.2767850721381	95.06231393916008	1000	3596.97570168972	2908.370692253113
476	-166.46234557389766	91.77843318968407	468	2139.093459919095	2914.5802450180054
477	173.51359486586244	95.56042698747633	699	2847.7564737051725	2924.730332136154
478	179.34834331184192	97.7149345658502	499	1252.6633771061897	2931.6869583129883
479	-334.70043996072576	92.88367161308202	985	2460.573158994317	2946.4731731414795
480	-66.99504874866419	91.2823840919026	1000	2080.7918080314994	2961.2279601097107
481	-89.4514293676603	90.82627010250097	1000	2839.5975850224495	2975.8299672603607
482	-105.20096691828347	88.41768270131833	1000	3871.384364798665	2990.372192144394
483	79.08605606058683	87.4646947394493	759	2352.215116277337	3000.873433113098
484	194.27852614822226	87.40711767691678	600	3358.1494770646095	3009.155424118042
485	201.13555076154336	88.223785073462	348	1414.0833280533552	3013.9054169654846
486	166.79150239401724	89.02894056990174	551	3009.445944428444	3021.163731098175
487	71.93248321205522	89.57223068296283	764	2050.554860368371	3031.4139161109924
488	168.45234047971144	90.20057621035205	429	2436.3891752511263	3037.355054140091
489	-154.36560311126357	87.65299303180674	1000	3633.205474331975	3051.5211353302
490	45.667918871837855	89.05618510323791	956	4240.613170720637	3065.640971183777
491	55.58965513376091	88.48487001977385	836	2318.044479124248	3077.2810850143433
492	127.92218459729183	88.18537051388645	619	1702.7402519583702	3086.134430170059
493	-84.41152871322245	85.24354282620406	1000	3207.2644625753164	3101.5044219493866
494	-44.19317990772187	83.40134449304102	1000	3207.168436214328	3116.476777076721
495	-164.13783804597657	80.18672229967076	1000	3327.7264896333218	3130.9694612026215
496	31.9790615202906	83.27202835268449	819	2357.818949252367	3142.2663621902466
497	135.94534783051208	83.49559616784933	981	3822.2774204835296	3156.561816215515
498	135.99993889000984	83.0380913664728	487	1149.6581945493817	3164.025092124939
499	75.08437013142068	85.14029296606877	627	2120.7357720583677	3174.1737911701202
500	210.0126118313159	86.24016478755138	419	952.3277682960033	3179.803614139557
501	109.8534312544327	86.1354879949094	708	1834.8543644994497	3189.620570898056
502	147.03354004538605	86.5503366747501	434	1725.1801979094744	3195.7564170360565
503	189.5666641318162	87.46685597676992	301	735.1102700084448	3199.9062831401825
504	215.03093277165306	88.66421508954885	442	1294.0357298403978	3206.077496290207
505	146.41288153256758	89.01176208928766	478	1911.5752147063613	3212.6689512729645
506	181.30591295000687	89.66739189017972	279	948.583101645112	3216.3813240528107
507	167.8643774098356	89.8267433380855	782	2442.217907346785	3228.4358100891113
508	246.97234964030739	91.74324842637272	528	1262.717335961759	3236.1049151420593
509	158.3323399399215	91.3499928453218	676	3928.9027338624	3245.699026107788
510	171.90610530810721	91.10185039803595	463	1646.610955402255	3251.9411730766296
511	128.2316761159644	93.66140271094015	566	2111.4493928849697	3259.6530520915985
512	-80.2646271604768	93.50573463962296	214	935.3440418839455	3265.692761182785
513	176.21326380991093	96.32604348565852	290	1014.2124429345131	3270.211172103882
514	165.52037595853085	96.29037686982309	520	1565.282605662942	3277.85103225708
515	-226.15066634660747	93.44555283135801	592	1684.719478905201	3286.713438987732
516	146.44875247231852	93.57355957335506	482	1547.371416553855	3293.760903120041
517	154.26937866009536	93.59681814944187	366	1220.8819268792868	3299.3206400871277
518	-305.15337078355765	89.0891123429656	218	824.4097262322903	3302.451468229294
519	189.94900714785598	90.6996138704885	507	1992.023838698864	3309.26717710495
520	180.5980486776159	90.3673363272767	252	840.3010890036821	3312.86292719841
521	-347.6496704390509	85.82099325917639	110	340.69739776849747	3314.382349252701
522	-160.80899147478	82.34218173162091	1000	2614.446839094162	3329.3593611717224
523	99.88834094071476	82.23184035542499	586	1742.410321623087	3337.48340511322
524	209.07493611289914	84.32907860318461	261	383.545656144619	3340.997866153717
525	132.99231969633968	84.47560786135105	627	1680.5462630614638	3350.1043050289154
526	115.790195835318	86.2619082119425	421	1323.2234867215157	3356.2029600143433
527	149.08492865714385	88.69947337708388	698	1912.231776162982	3366.3180601596832
528	-163.83035908922622	85.63831043842255	1000	5328.9725193455815	3380.273588180542
529	-37.29546312796826	83.82224434178545	1000	4042.7021456882358	3395.654438018799
530	148.91186637560503	82.91337895427318	558	1461.2453753650188	3404.065083026886
531	-343.289561167348	77.5144791866386	536	1273.923540584743	3412.2977731227875
532	172.30550756908025	77.48968810352588	348	1175.8754357472062	3417.4405169487
533	164.51376087366899	77.48923179207068	317	980.37853564322	3422.0921030044556
534	199.9879880125957	77.54122455698462	555	1459.7787641435862	3430.4294691085815
535	194.02567139028173	80.25214256021732	433	1135.7681269198656	3436.7323620319366
536	176.29014003196596	80.94405670326078	369	1455.9975335597992	3442.2822020053864
537	-22.961654042486046	78.77410229806473	238	980.3163698092103	3445.6942501068115
538	111.24936279292143	80.86437601996957	417	1144.6351146772504	3451.712515115738
539	203.65372865149885	81.14024385966128	563	1765.7849784120917	3459.7427620887756
540	202.63143483466965	81.29956013011864	380	1390.6826241537929	3465.3885481357574
541	158.38882783371199	81.02232646293282	621	1639.0154305025935	3474.5102021694183
542	-85.13420169892942	78.88300819212007	1000	3176.9197664111853	3489.6195600032806
543	-98.88865719509612	75.79963499066565	1000	3156.8191596269608	3505.1854190826416
544	199.52460270366578	76.01475468907766	362	1443.0360899344087	3510.6969091892242
545	188.77281808048667	76.64538867138288	356	1038.602047547698	3515.9565691947937
546	221.51926051594316	76.66142349284914	412	2917.8683480769396	3522.1560990810394
547	99.44759161846576	75.69282659416157	964	3426.02021689713	3537.3071722984314
548	122.92405540303002	75.19176990285882	533	1687.786549642682	3545.5117580890656
549	193.1193783834589	75.28631059235553	322	628.463808953762	3550.357020139694
550	171.60925525084008	75.39110927851699	321	854.6405600756407	3555.405662059784
551	195.4990474684133	75.52725254859641	376	955.5568647831678	3561.115807056427
552	132.60021136326782	75.27601345682628	414	1406.848445802927	3567.3868250846863
553	154.98829048650524	74.17826283784166	537	1984.9406709000468	3575.400337934494
554	124.08580505296973	73.43737142841097	718	1769.043875619769	3586.5871500968933
555	157.0830684297383	73.83957135919265	431	1118.4069371894002	3592.5598320961
556	166.7760462367887	74.43437687894992	375	1819.1476371884346	3598.0022752285004
557	173.02384469641078	74.35006793070218	312	902.3193753808737	3602.5093891620636
558	199.80323340129686	74.90492240189772	421	1198.7443949952722	3608.4318511486053
559	195.92910997234952	74.84266714874889	566	1478.6520315781236	3616.7754950523376
560	194.7052018001222	75.10494725439021	250	1525.4180740565062	3620.432442188263
561	236.97762456290306	82.50433988053157	315	531.548907905817	3624.9378299713135
562	76.92729640166576	85.66128208543307	558	2455.5775232985616	3633.5248970985413
563	180.51735786529264	91.13331706584088	398	1487.6761640757322	3639.4106781482697
564	203.5601631735479	91.43121839016325	430	1318.1220435127616	3645.8960740566254
565	123.46360720989497	91.06603137280496	864	2992.901166342199	3659.586744070053
566	107.79186567585035	90.83941952356068	530	1258.4936480224133	3667.259540081024
567	121.57905319990593	90.28486909146442	366	1418.5523428991437	3672.500652074814
568	210.20094662852216	91.47850111680066	390	1049.1375544667244	3677.9907672405243
569	146.88121872790035	91.47923319936268	298	339.2353350073099	3682.257588148117
570	206.0397408793197	91.7406823496615	365	880.8125187531114	3687.5459332466125
571	107.5144835735841	90.90231904386806	674	1845.8780690580606	3697.020175218582
572	163.6099494599987	90.5984481224271	497	1524.5012158975005	3704.1911330223083
573	110.42785346784493	90.33006738039938	309	691.791301548481	3708.3797562122345
574	208.8399951143376	92.21669590227381	402	1186.421858228743	3714.591964006424
575	229.6452888363996	93.80992486307588	272	796.2042084485292	3719.061007976532
576	222.4153590200195	97.36133223032496	440	1621.1820089668036	3725.5650839805603
577	212.7061760786268	101.11547600906283	446	1197.147218093276	3732.6083569526672
578	155.12323759613804	100.93339326381803	330	846.5925900042057	3737.3615922927856
579	182.82289096204968	100.96779472570127	352	1634.573100708425	3743.04550409317
580	205.58273157813682	106.31713305776921	382	905.4807811975479	3749.3314230442047
581	241.30742982412434	109.36963284561858	238	598.2376811057329	3753.146203994751
582	185.29793043078888	112.08992353669235	512	1557.4036246538162	3761.056739091873
583	201.69307689966712	115.12847842597898	394	1388.180946573615	3767.061851978302
584	172.8343740972587	116.0566795946589	567	1573.1720997840166	3775.784683227539
585	223.11876639534535	116.34222652779874	399	1964.581740833819	3782.622383117676
586	227.49820323486	116.60324288892069	271	1130.6829336434603	3786.9333271980286
587	222.3287023704611	117.1531161560142	433	1222.1922139301896	3795.0132501125336
588	160.40705611342855	118.02910202632484	632	2072.9043552279472	3804.9986951351166
589	167.6601997891083	118.02125904919016	597	1321.6783155724406	3815.1235971450806
590	-103.501287170858	118.52486613770898	408	1571.6944991350174	3821.4865760803223
591	218.56102820696725	120.23667910142316	237	2180.043108433485	3824.8309020996094
592	-89.92311464364094	118.79595860857758	130	417.8671702295542	3826.7739520072937
593	159.6651548207456	119.11024544247316	396	1182.460929788649	3832.7441082000732
594	-209.1268122862276	117.87544065462161	159	790.2354169860482	3835.0019931793213
595	-398.6956495137891	114.36551521297741	257	1275.7800266221166	3838.815754175186
596	201.05335591864667	117.98126960866674	356	1370.3782300949097	3844.0990521907806
597	160.53856910439282	119.2541360203905	452	1752.232588082552	3851.1747460365295
598	148.8733240113082	119.3821357845568	797	2159.548771224916	3863.499039173126
599	167.86704783997703	119.6976517147545	473	795.6021573916078	3871.004639148712
600	13.733644790928398	119.09021879059122	1000	3326.99247738719	3887.5083310604095
601	-125.05020093775406	115.77276519881826	1000	2620.303291887045	3905.2165620326996
602	124.93503618589621	115.92208801992186	655	1674.6793150752783	3916.27899312973
603	146.90836040074788	115.9208486174997	589	1797.5927782282233	3925.699315071106
604	206.14733456717403	116.08501367131515	341	622.7478803098202	3931.3235189914703
605	203.67256906348845	115.97255462469965	259	644.45047532022	3935.4316790103912
606	178.73912633218674	116.29261645439885	617	1424.9909870624542	3945.456176996231
607	138.33543647854623	115.86716619230518	380	778.0480554625392	3951.7104630470276
608	227.3214022127175	116.45584960619509	230	1000.7482414394617	3955.2547080516815
609	122.73219843312786	115.22574909919332	848	2942.031470954418	3969.1373710632324
610	-45.69960095169235	113.20563087254367	193	442.67911028862	3972.3452401161194
611	213.3094635086436	113.61556511215296	336	1653.957918614149	3977.81351518631
612	173.58192991845883	114.06457752603905	352	968.6471067667007	3983.9367940425873
613	178.98078646656307	116.63136379957407	342	858.088611766696	3989.8894641399384
614	185.5865450667947	116.72416856449374	270	733.1370331719518	3994.45459318161
615	182.06887999400004	116.88801513910232	321	829.6886355578899	3999.5176861286163
616	169.47662531323672	120.80511703672452	551	3327.5616729408503	4008.528169155121
617	117.66179305246544	120.52009763652798	461	2366.520746834576	4016.1250660419464
618	-267.9705103973481	116.33950467556319	768	2261.0723927542567	4028.7582762241364
619	198.57887096446288	121.32695261366239	340	916.2303584441543	4034.2160201072693
620	218.89435007221857	121.61354016736894	448	850.2808783650398	4041.630544900894
621	249.8104955964249	122.29881191904032	287	709.6063555851579	4046.5971059799194
622	234.91691934266512	128.06679795648304	287	1155.4719437360764	4051.5006301403046
623	-188.89423153924736	127.78872627267647	163	325.6519129127264	4053.989358186722
624	101.59265929000485	127.80560071177834	308	815.8969369009137	4058.7755031585693
625	125.45941541714947	126.97772426924618	355	1557.4635732844472	4064.3704011440277
626	-67.52744590577747	124.99238005536384	164	968.6389382183552	4066.8647150993347
627	201.35262875571942	125.83953285655593	256	320.92152590304613	4070.9457540512085
628	178.43756857199347	126.13015305373266	315	663.876697331667	4076.2307591438293
629	200.51395788895096	129.7375225287641	256	960.659065656364	4080.160436153412
630	-107.12657454182042	129.04612538605267	200	1014.3478693217039	4083.0734810829163
631	237.1127922051906	129.91940187941492	335	781.1890965104103	4088.857918024063
632	222.96280781636563	135.52586097826358	254	1079.866796478629	4092.797231197357
633	234.94463741172467	136.1460503826462	345	1774.3981611281633	4098.003054141998
634	217.68555566861085	136.67250379645753	216	319.0785026550293	4101.699634075165
635	108.71467635264925	135.76880764140853	485	1737.1054290756583	4109.972708940506
636	201.94817966865415	135.84724831743202	334	1103.1589704975486	4115.5263912677765
637	185.6690543057988	135.9401088547967	370	993.979173950851	4121.723217010498
638	184.30936283151277	137.99229714067786	326	547.6343006640673	4127.05114197731
639	198.6859168073157	138.85800559626594	371	2009.366793423891	4133.573342084885
640	173.17370594689254	138.55622319325002	796	2079.26732160151	4146.992830038071
641	176.98989027516916	138.3023465144431	349	1104.3180656060576	4152.641176223755
642	223.19167542347242	138.94395886681693	277	677.1347526609898	4157.2151300907135
643	176.26296515182008	141.53204962771545	376	871.6422966644168	4163.482867002487
644	220.224759013084	144.69158840205387	277	788.5831210836768	4167.688199043274
645	243.97635634203542	145.13170477471098	357	2375.6341734826565	4173.344326019287
646	192.95876575062601	145.173149801148	355	3848.873893648386	4179.088582992554
647	224.85845672217027	145.2062111497245	247	889.5881642401218	4182.942300081253
648	207.98244757632312	146.28081368396073	372	1473.1194961816072	4188.647186040878
649	177.8896411527244	146.82502740425474	386	854.627816259861	4194.488889217377
650	-725.4287152546557	137.73049182367936	203	644.753411218524	4197.7876329422
651	218.3480756972143	138.1932524221583	362	1539.7172581255436	4203.341507196426
652	232.12841528847653	138.55591943027775	260	743.7969526126981	4207.328139066696
653	182.23909789983622	139.0473935544022	281	1324.6619556844234	4211.80794095993
654	205.6908169184407	139.54939876659958	354	1309.3199180215597	4217.412410974503
655	102.93114616485485	139.3399466984004	637	1694.8830084130168	4228.523151874542
656	229.32620491416537	140.05522527745413	323	1166.9449903443456	4233.699231147766
657	210.54037233552168	140.4885354368475	303	1168.4512567818165	4238.700406074524
658	174.7574430098618	140.50569977658466	297	576.3391931355	4243.419932126999
659	168.88125797001868	140.19954160399772	330	793.8449997901917	4248.535442113876
660	186.21658638791467	140.10337800415184	391	850.7508148029447	4254.846390247345
661	241.18706214819414	140.56359444324167	262	719.5773731917143	4259.455246210098
662	208.8870642638156	140.28547008384479	222	662.0304782688618	4262.970010042191
663	252.47675601054564	142.02358354531887	404	1564.692602969706	4269.43701004982
664	230.67102702930976	142.52015452714082	418	1241.2271086126566	4276.352781057358
665	174.83341977142348	142.23573132513957	471	1729.3957140222192	4286.63335108757
666	236.24534349641783	143.35238217946159	349	571.2313966006041	4293.516590118408
667	-35.64194303857957	141.93224545951674	168	714.4376801997423	4296.68240904808
668	231.73989051429328	143.0229468190651	288	502.49908278137445	4302.357893943787
669	197.00952657996493	142.89233869977247	340	1170.6979853473604	4308.613492012024
670	210.5147231638192	143.5223733971578	356	1478.1450421214104	4314.680915117264
671	222.0289066484311	143.68068196912918	341	721.0275367721915	4320.202986001968
672	219.92840157736907	144.79369105827556	401	902.4122800379992	4326.937119007111
673	212.7543984143225	145.28026976079366	295	1838.2231699377298	4331.988800048828
674	192.0462871526782	146.08837306460387	429	723.1296403259039	4339.199853181839
675	212.09159386067117	146.12056711159727	245	825.2374221086502	4343.027524232864
676	208.09471707156115	145.9071951139256	396	828.6777974292636	4349.423693180084
677	226.6658151560199	145.94927883804442	313	1044.8855557888746	4354.642235040665
678	203.65974805577042	145.8597102437587	266	614.67447245121	4359.06196308136
679	206.3820834229669	146.36722356877684	296	766.9788280799985	4363.899396181107
680	210.6190147108972	146.642432714805	281	1070.413460507989	4369.06752705574
681	194.51647291422356	146.53286579734055	286	1506.2923301458359	4373.918819189072
682	196.6486577472171	146.09069973717314	280	555.0086905136704	4378.53392124176
683	245.39074361650626	146.68567808554658	264	4080.967750966549	4383.045180082321
684	236.27249506237752	147.0280485624051	343	1032.8959804922342	4388.606287240982
685	187.01982951976888	147.16849861609333	271	772.6341419219971	4392.90022110939
