Episodes	Reward	AvgReward	Iterations	Loss
353	-332.4050725476438	-189.5211909534276	196	8875.129319369793
354	-301.6251141909428	-190.65310126063088	98	4113.6545605659485
355	-194.63401869648578	-190.7404981449402	90	3513.2969435453415
356	-385.63120574697626	-192.43381138686536	371	14485.074786365032
357	-207.96634252744434	-194.04263426843443	76	2299.187651216984
358	-279.8745040333788	-195.4396056966217	112	4055.1620257496834
359	-227.4704919104669	-197.1646163592508	186	4265.541402101517
360	-431.1968608007642	-198.05415324425857	158	6007.346365571022
361	-111.4867250004283	-195.71509992269304	205	8082.5291275680065
362	-231.01937687076472	-197.4604624556468	197	6715.456838771701
363	-258.6552892387293	-198.46893448078086	177	6536.040289700031
364	-166.09389922349538	-198.67035100312833	169	4248.464687533677
365	-131.24288316491538	-197.66112732625146	183	6129.387342974544
366	-242.26520952806058	-198.1880987827779	129	4630.820766091347
367	-234.85266187931097	-198.67017318421006	91	2519.627099752426
368	-468.40025324403246	-201.3768950043556	472	15352.014702752233
369	-203.2792159403826	-201.85193147378877	119	3222.1856427043676
370	-278.0294684019126	-203.4033491013742	178	6010.685405701399
371	-150.6001902952152	-202.81968015938688	344	13077.370309576392
372	-148.34189880688697	-202.3555469603929	323	9783.848802164197
373	-157.00306922597298	-201.55582469562634	416	13844.53995873034
374	-273.2147376006293	-202.48201328847134	483	15768.211212053895
375	-180.91052557201093	-202.38017055829607	465	15225.340836301446
376	-92.4854816219139	-202.7886049502918	128	3766.4746376276016
377	-276.0374710223378	-203.4079177908964	123	4504.378007411957
378	-284.2352875606455	-203.85410655335812	600	18033.3577362895
379	-157.0905539205967	-203.73766849941518	120	4572.478806182742
